id,user_id,age,consent_commercial,consent_research,created_at_in_epoch,created_at,current_language,described_identity,first_language,gender,phone_model,id,user_id_num,audio_id,string_id,affect,last_modified,phone_position,id,audio_id,chunk_name,script,file_location,file_name,shout_level
146,user_266cbdf7-c09f-4656-b0a4-1967bd277dc1,18-24,t,t,1652955335,"Thu, 19 May 2022 10:15:35 +0000",English,,Portuguese,Woman,iPhone 11,1036,146,shout_data_0ee88694-5968-49f6-a4e1-99c9e53288a0.wav,user_266cbdf7-c09f-4656-b0a4-1967bd277dc1,disgust,"Tue, 02 Aug 2022 04:12:20 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,25997,1036,/final/chunk11.wav,join the Ear Look club,shout-data\shout-data\shout_data_0ee88694-5968-49f6-a4e1-99c9e53288a0\final\chunk11.wav,/media/data/shout-data/shout_data_0ee88694-5968-49f6-a4e1-99c9e53288a0.wav,no-shout
146,user_266cbdf7-c09f-4656-b0a4-1967bd277dc1,18-24,t,t,1652955335,"Thu, 19 May 2022 10:15:35 +0000",English,,Portuguese,Woman,iPhone 11,1036,146,shout_data_0ee88694-5968-49f6-a4e1-99c9e53288a0.wav,user_266cbdf7-c09f-4656-b0a4-1967bd277dc1,disgust,"Tue, 02 Aug 2022 04:12:20 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,25999,1036,/final/chunk40.wav,join the Ear Look club,shout-data\shout-data\shout_data_0ee88694-5968-49f6-a4e1-99c9e53288a0\final\chunk40.wav,/media/data/shout-data/shout_data_0ee88694-5968-49f6-a4e1-99c9e53288a0.wav,no-shout
159,user_13980f28-a0da-47f1-8981-fa488fd6ff17,40-60,t,t,1654642750,"Tue, 07 Jun 2022 22:59:10 +0000",English,,English,Woman,Samsung note 20,336,159,shout_data_0ef6b3f0-a1cb-4ebd-8fd7-40043fb0996d.wav,user_13980f28-a0da-47f1-8981-fa488fd6ff17,anger,"Tue, 02 Aug 2022 04:12:21 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,21925,336,/final/chunk10.wav,birds make new jingles,shout-data\shout-data\shout_data_0ef6b3f0-a1cb-4ebd-8fd7-40043fb0996d\final\chunk10.wav,/media/data/shout-data/shout_data_0ef6b3f0-a1cb-4ebd-8fd7-40043fb0996d.wav,no-shout
159,user_13980f28-a0da-47f1-8981-fa488fd6ff17,40-60,t,t,1654642750,"Tue, 07 Jun 2022 22:59:10 +0000",English,,English,Woman,Samsung note 20,336,159,shout_data_0ef6b3f0-a1cb-4ebd-8fd7-40043fb0996d.wav,user_13980f28-a0da-47f1-8981-fa488fd6ff17,anger,"Tue, 02 Aug 2022 04:12:21 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,21927,336,/final/chunk21.wav,birds make new jingles,shout-data\shout-data\shout_data_0ef6b3f0-a1cb-4ebd-8fd7-40043fb0996d\final\chunk21.wav,/media/data/shout-data/shout_data_0ef6b3f0-a1cb-4ebd-8fd7-40043fb0996d.wav,shout 
159,user_13980f28-a0da-47f1-8981-fa488fd6ff17,40-60,t,t,1654642750,"Tue, 07 Jun 2022 22:59:10 +0000",English,,English,Woman,Samsung note 20,336,159,shout_data_0ef6b3f0-a1cb-4ebd-8fd7-40043fb0996d.wav,user_13980f28-a0da-47f1-8981-fa488fd6ff17,anger,"Tue, 02 Aug 2022 04:12:21 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,21930,336,/final/chunk41.wav,birds make new jingles,shout-data\shout-data\shout_data_0ef6b3f0-a1cb-4ebd-8fd7-40043fb0996d\final\chunk41.wav,/media/data/shout-data/shout_data_0ef6b3f0-a1cb-4ebd-8fd7-40043fb0996d.wav,shout 
44,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,1654095556,"Wed, 01 Jun 2022 14:59:16 +0000",English,,English,Woman,Iphone11,2997,44,shout_data_0f21c14a-5151-44f0-bdab-91736305398d.wav,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,fear,"Tue, 02 Aug 2022 04:12:22 +0000",Place phone on the opposite side of the room in a bag 15/19,28393,2997,/final/chunka.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_0f21c14a-5151-44f0-bdab-91736305398d\final\chunka.wav,/media/data/shout-data/shout_data_0f21c14a-5151-44f0-bdab-91736305398d.wav,no-shout
44,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,1654095556,"Wed, 01 Jun 2022 14:59:16 +0000",English,,English,Woman,Iphone11,2997,44,shout_data_0f21c14a-5151-44f0-bdab-91736305398d.wav,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,fear,"Tue, 02 Aug 2022 04:12:22 +0000",Place phone on the opposite side of the room in a bag 15/19,28394,2997,/final/chunkb.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_0f21c14a-5151-44f0-bdab-91736305398d\final\chunkb.wav,/media/data/shout-data/shout_data_0f21c14a-5151-44f0-bdab-91736305398d.wav,shout 
44,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,40-60,t,t,1654095556,"Wed, 01 Jun 2022 14:59:16 +0000",English,,English,Woman,Iphone11,2997,44,shout_data_0f21c14a-5151-44f0-bdab-91736305398d.wav,user_79a0d5bf-888e-4ea6-bc56-a96c59ab9c57,fear,"Tue, 02 Aug 2022 04:12:22 +0000",Place phone on the opposite side of the room in a bag 15/19,28395,2997,/final/chunkc.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_0f21c14a-5151-44f0-bdab-91736305398d\final\chunkc.wav,/media/data/shout-data/shout_data_0f21c14a-5151-44f0-bdab-91736305398d.wav,shout 
42,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,40-60,t,t,1650564461,"Thu, 21 Apr 2022 18:07:41 +0000",English,,English,Woman,iPhone se,3006,42,shout_data_0f5fb29b-d912-4a5f-9b5f-ed53c87b3935.wav,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,joy,"Tue, 02 Aug 2022 04:12:23 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,28402,3006,/final/chunka.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_0f5fb29b-d912-4a5f-9b5f-ed53c87b3935\final\chunka.wav,/media/data/shout-data/shout_data_0f5fb29b-d912-4a5f-9b5f-ed53c87b3935.wav,no-shout
42,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,40-60,t,t,1650564461,"Thu, 21 Apr 2022 18:07:41 +0000",English,,English,Woman,iPhone se,3006,42,shout_data_0f5fb29b-d912-4a5f-9b5f-ed53c87b3935.wav,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,joy,"Tue, 02 Aug 2022 04:12:23 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,28403,3006,/final/chunkb.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_0f5fb29b-d912-4a5f-9b5f-ed53c87b3935\final\chunkb.wav,/media/data/shout-data/shout_data_0f5fb29b-d912-4a5f-9b5f-ed53c87b3935.wav,no-shout
42,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,40-60,t,t,1650564461,"Thu, 21 Apr 2022 18:07:41 +0000",English,,English,Woman,iPhone se,3006,42,shout_data_0f5fb29b-d912-4a5f-9b5f-ed53c87b3935.wav,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,joy,"Tue, 02 Aug 2022 04:12:23 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,28404,3006,/final/chunkc.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_0f5fb29b-d912-4a5f-9b5f-ed53c87b3935\final\chunkc.wav,/media/data/shout-data/shout_data_0f5fb29b-d912-4a5f-9b5f-ed53c87b3935.wav,no-shout
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,3012,71,shout_data_0f606aba-b59c-4525-a775-f290c785e951.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,sadness,"Tue, 02 Aug 2022 04:12:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,28408,3012,/final/chunka.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_0f606aba-b59c-4525-a775-f290c785e951\final\chunka.wav,/media/data/shout-data/shout_data_0f606aba-b59c-4525-a775-f290c785e951.wav,shout 
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,3012,71,shout_data_0f606aba-b59c-4525-a775-f290c785e951.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,sadness,"Tue, 02 Aug 2022 04:12:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,28409,3012,/final/chunkb.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_0f606aba-b59c-4525-a775-f290c785e951\final\chunkb.wav,/media/data/shout-data/shout_data_0f606aba-b59c-4525-a775-f290c785e951.wav,shout 
151,user_7db91077-f4c0-4f12-93d3-a065f5192de2,25-39,t,t,1647714529,"Sat, 19 Mar 2022 18:28:49 +0000",English,,Mandarin,Man,Samsung s8,3014,151,shout_data_0f6fe889-a796-4dec-b331-79aa6108057d.wav,user_7db91077-f4c0-4f12-93d3-a065f5192de2,sadness,"Tue, 02 Aug 2022 04:12:24 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,28410,3014,/final/chunka.wav,birds make new jingles,shout-data\shout-data\shout_data_0f6fe889-a796-4dec-b331-79aa6108057d\final\chunka.wav,/media/data/shout-data/shout_data_0f6fe889-a796-4dec-b331-79aa6108057d.wav,no-shout
151,user_7db91077-f4c0-4f12-93d3-a065f5192de2,25-39,t,t,1647714529,"Sat, 19 Mar 2022 18:28:49 +0000",English,,Mandarin,Man,Samsung s8,3014,151,shout_data_0f6fe889-a796-4dec-b331-79aa6108057d.wav,user_7db91077-f4c0-4f12-93d3-a065f5192de2,sadness,"Tue, 02 Aug 2022 04:12:24 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,28411,3014,/final/chunkb.wav,birds make new jingles,shout-data\shout-data\shout_data_0f6fe889-a796-4dec-b331-79aa6108057d\final\chunkb.wav,/media/data/shout-data/shout_data_0f6fe889-a796-4dec-b331-79aa6108057d.wav,shout 
142,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,1647277118,"Mon, 14 Mar 2022 16:58:38 +0000",English,,English,Woman,iPhone 12,1075,142,shout_data_0f9310b0-cad7-47c9-b7ee-51aaf5701c4a.wav,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,surprise,"Tue, 02 Aug 2022 04:12:25 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,23754,1075,/final/chunk01.wav,ripped ocean jumper,shout-data\shout-data\shout_data_0f9310b0-cad7-47c9-b7ee-51aaf5701c4a\final\chunk01.wav,/media/data/shout-data/shout_data_0f9310b0-cad7-47c9-b7ee-51aaf5701c4a.wav,n/a 
142,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,1647277118,"Mon, 14 Mar 2022 16:58:38 +0000",English,,English,Woman,iPhone 12,1075,142,shout_data_0f9310b0-cad7-47c9-b7ee-51aaf5701c4a.wav,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,surprise,"Tue, 02 Aug 2022 04:12:25 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,23756,1075,/final/chunk11.wav,ripped ocean jumper,shout-data\shout-data\shout_data_0f9310b0-cad7-47c9-b7ee-51aaf5701c4a\final\chunk11.wav,/media/data/shout-data/shout_data_0f9310b0-cad7-47c9-b7ee-51aaf5701c4a.wav,n/a 
142,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,1647277118,"Mon, 14 Mar 2022 16:58:38 +0000",English,,English,Woman,iPhone 12,1075,142,shout_data_0f9310b0-cad7-47c9-b7ee-51aaf5701c4a.wav,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,surprise,"Tue, 02 Aug 2022 04:12:25 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,23758,1075,/final/chunk31.wav,ripped ocean jumper,shout-data\shout-data\shout_data_0f9310b0-cad7-47c9-b7ee-51aaf5701c4a\final\chunk31.wav,/media/data/shout-data/shout_data_0f9310b0-cad7-47c9-b7ee-51aaf5701c4a.wav,n/a 
110,user_776692b3-727e-447b-8f1e-530b173af4bc,40-60,t,t,1649780343,"Tue, 12 Apr 2022 16:19:03 +0000",English,,French,Woman,android,3031,110,shout_data_0fa8b085-a883-4aa2-a484-ec92481c08db.wav,user_776692b3-727e-447b-8f1e-530b173af4bc,sadness,"Tue, 02 Aug 2022 04:12:26 +0000",Hold your phone next to your face with your hand covering the mic 3/19,28427,3031,/final/chunka.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_0fa8b085-a883-4aa2-a484-ec92481c08db\final\chunka.wav,/media/data/shout-data/shout_data_0fa8b085-a883-4aa2-a484-ec92481c08db.wav,no-shout
110,user_776692b3-727e-447b-8f1e-530b173af4bc,40-60,t,t,1649780343,"Tue, 12 Apr 2022 16:19:03 +0000",English,,French,Woman,android,3031,110,shout_data_0fa8b085-a883-4aa2-a484-ec92481c08db.wav,user_776692b3-727e-447b-8f1e-530b173af4bc,sadness,"Tue, 02 Aug 2022 04:12:26 +0000",Hold your phone next to your face with your hand covering the mic 3/19,28428,3031,/final/chunkb.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_0fa8b085-a883-4aa2-a484-ec92481c08db\final\chunkb.wav,/media/data/shout-data/shout_data_0fa8b085-a883-4aa2-a484-ec92481c08db.wav,no-shout
110,user_776692b3-727e-447b-8f1e-530b173af4bc,40-60,t,t,1649780343,"Tue, 12 Apr 2022 16:19:03 +0000",English,,French,Woman,android,3031,110,shout_data_0fa8b085-a883-4aa2-a484-ec92481c08db.wav,user_776692b3-727e-447b-8f1e-530b173af4bc,sadness,"Tue, 02 Aug 2022 04:12:26 +0000",Hold your phone next to your face with your hand covering the mic 3/19,28429,3031,/final/chunkc.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_0fa8b085-a883-4aa2-a484-ec92481c08db\final\chunkc.wav,/media/data/shout-data/shout_data_0fa8b085-a883-4aa2-a484-ec92481c08db.wav,no-shout
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,1346,150,shout_data_10ebbf6b-c075-4c68-9114-aec6a0d27fb9.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,neutral,"Tue, 02 Aug 2022 04:12:27 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,18727,1346,/final/chunk11.wav,wolf ring lights are fantastic,shout-data\shout-data\shout_data_10ebbf6b-c075-4c68-9114-aec6a0d27fb9\final\chunk11.wav,/media/data/shout-data/shout_data_10ebbf6b-c075-4c68-9114-aec6a0d27fb9.wav,no-shout
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,1346,150,shout_data_10ebbf6b-c075-4c68-9114-aec6a0d27fb9.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,neutral,"Tue, 02 Aug 2022 04:12:27 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,18729,1346,/final/chunk21.wav,wolf ring lights are fantastic,shout-data\shout-data\shout_data_10ebbf6b-c075-4c68-9114-aec6a0d27fb9\final\chunk21.wav,/media/data/shout-data/shout_data_10ebbf6b-c075-4c68-9114-aec6a0d27fb9.wav,shout 
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,1346,150,shout_data_10ebbf6b-c075-4c68-9114-aec6a0d27fb9.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,neutral,"Tue, 02 Aug 2022 04:12:27 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,18731,1346,/final/chunk31.wav,wolf ring lights are fantastic,shout-data\shout-data\shout_data_10ebbf6b-c075-4c68-9114-aec6a0d27fb9\final\chunk31.wav,/media/data/shout-data/shout_data_10ebbf6b-c075-4c68-9114-aec6a0d27fb9.wav,shout 
42,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,40-60,t,t,1650564461,"Thu, 21 Apr 2022 18:07:41 +0000",English,,English,Woman,iPhone se,1405,42,shout_data_10f04b29-be17-4a55-8151-4ab68291936a.wav,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,sadness,"Tue, 02 Aug 2022 04:12:28 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,25471,1405,/final/chunk20.wav,join the Ear Look club,shout-data\shout-data\shout_data_10f04b29-be17-4a55-8151-4ab68291936a\final\chunk20.wav,/media/data/shout-data/shout_data_10f04b29-be17-4a55-8151-4ab68291936a.wav,shout 
42,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,40-60,t,t,1650564461,"Thu, 21 Apr 2022 18:07:41 +0000",English,,English,Woman,iPhone se,1405,42,shout_data_10f04b29-be17-4a55-8151-4ab68291936a.wav,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,sadness,"Tue, 02 Aug 2022 04:12:28 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,25473,1405,/final/chunk40.wav,join the Ear Look club,shout-data\shout-data\shout_data_10f04b29-be17-4a55-8151-4ab68291936a\final\chunk40.wav,/media/data/shout-data/shout_data_10f04b29-be17-4a55-8151-4ab68291936a.wav,no-shout
42,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,40-60,t,t,1650564461,"Thu, 21 Apr 2022 18:07:41 +0000",English,,English,Woman,iPhone se,1405,42,shout_data_10f04b29-be17-4a55-8151-4ab68291936a.wav,user_43f266c6-917a-49e1-84ee-b813ab2f99a9,sadness,"Tue, 02 Aug 2022 04:12:28 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,25475,1405,/final/chunk51.wav,join the Ear Look club,shout-data\shout-data\shout_data_10f04b29-be17-4a55-8151-4ab68291936a\final\chunk51.wav,/media/data/shout-data/shout_data_10f04b29-be17-4a55-8151-4ab68291936a.wav,shout 
130,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,1649523015,"Sat, 09 Apr 2022 16:50:15 +0000",English,,English,Woman,iPhone 12,522,130,shout_data_11379f1a-39dd-4f57-a5f3-f452f8c35be3.wav,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,joy,"Tue, 02 Aug 2022 04:12:29 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,26337,522,/final/chunk00.wav,ripped ocean jumper,shout-data\shout-data\shout_data_11379f1a-39dd-4f57-a5f3-f452f8c35be3\final\chunk00.wav,/media/data/shout-data/shout_data_11379f1a-39dd-4f57-a5f3-f452f8c35be3.wav,shout 
130,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,1649523015,"Sat, 09 Apr 2022 16:50:15 +0000",English,,English,Woman,iPhone 12,522,130,shout_data_11379f1a-39dd-4f57-a5f3-f452f8c35be3.wav,user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,joy,"Tue, 02 Aug 2022 04:12:29 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,26338,522,/final/chunk01.wav,ripped ocean jumper,shout-data\shout-data\shout_data_11379f1a-39dd-4f57-a5f3-f452f8c35be3\final\chunk01.wav,/media/data/shout-data/shout_data_11379f1a-39dd-4f57-a5f3-f452f8c35be3.wav,shout 
158,user_5c5dadeb-65e4-488f-a9d5-dc5041c50bdb,60 and over,t,t,1652985722,"Thu, 19 May 2022 18:42:02 +0000",English,,English,Woman,IPhone,3037,158,shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d.wav,user_5c5dadeb-65e4-488f-a9d5-dc5041c50bdb,sadness,"Tue, 02 Aug 2022 04:12:30 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,28433,3037,/final/chunka.wav,ripped ocean jumper,shout-data\shout-data\shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d\final\chunka.wav,/media/data/shout-data/shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d.wav,no-shout
158,user_5c5dadeb-65e4-488f-a9d5-dc5041c50bdb,60 and over,t,t,1652985722,"Thu, 19 May 2022 18:42:02 +0000",English,,English,Woman,IPhone,3037,158,shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d.wav,user_5c5dadeb-65e4-488f-a9d5-dc5041c50bdb,sadness,"Tue, 02 Aug 2022 04:12:30 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,28434,3037,/final/chunkb.wav,ripped ocean jumper,shout-data\shout-data\shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d\final\chunkb.wav,/media/data/shout-data/shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d.wav,no-shout
158,user_5c5dadeb-65e4-488f-a9d5-dc5041c50bdb,60 and over,t,t,1652985722,"Thu, 19 May 2022 18:42:02 +0000",English,,English,Woman,IPhone,3037,158,shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d.wav,user_5c5dadeb-65e4-488f-a9d5-dc5041c50bdb,sadness,"Tue, 02 Aug 2022 04:12:30 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,28435,3037,/final/chunkc.wav,ripped ocean jumper,shout-data\shout-data\shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d\final\chunkc.wav,/media/data/shout-data/shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d.wav,shout 
49,user_85050939-3f7a-48a7-bde5-026758a8e205,40-60,t,t,1649905999,"Thu, 14 Apr 2022 03:13:19 +0000",English,,English,Woman,iPhone 7,3043,49,shout_data_1152d40e-e082-464c-9b4a-d916256376b0.wav,user_85050939-3f7a-48a7-bde5-026758a8e205,sadness,"Tue, 02 Aug 2022 04:12:30 +0000",Place phone on the opposite side of the room in a bag 15/19,28439,3043,/final/chunka.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_1152d40e-e082-464c-9b4a-d916256376b0\final\chunka.wav,/media/data/shout-data/shout_data_1152d40e-e082-464c-9b4a-d916256376b0.wav,no-shout
49,user_85050939-3f7a-48a7-bde5-026758a8e205,40-60,t,t,1649905999,"Thu, 14 Apr 2022 03:13:19 +0000",English,,English,Woman,iPhone 7,3043,49,shout_data_1152d40e-e082-464c-9b4a-d916256376b0.wav,user_85050939-3f7a-48a7-bde5-026758a8e205,sadness,"Tue, 02 Aug 2022 04:12:30 +0000",Place phone on the opposite side of the room in a bag 15/19,28440,3043,/final/chunkb.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_1152d40e-e082-464c-9b4a-d916256376b0\final\chunkb.wav,/media/data/shout-data/shout_data_1152d40e-e082-464c-9b4a-d916256376b0.wav,no-shout
49,user_85050939-3f7a-48a7-bde5-026758a8e205,40-60,t,t,1649905999,"Thu, 14 Apr 2022 03:13:19 +0000",English,,English,Woman,iPhone 7,3043,49,shout_data_1152d40e-e082-464c-9b4a-d916256376b0.wav,user_85050939-3f7a-48a7-bde5-026758a8e205,sadness,"Tue, 02 Aug 2022 04:12:30 +0000",Place phone on the opposite side of the room in a bag 15/19,28441,3043,/final/chunkc.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_1152d40e-e082-464c-9b4a-d916256376b0\final\chunkc.wav,/media/data/shout-data/shout_data_1152d40e-e082-464c-9b4a-d916256376b0.wav,shout 
25,user_5b6bd2f9-2df7-447c-b015-22860360a638,60 and over,t,t,1654029148,"Tue, 31 May 2022 20:32:28 +0000",English,,English,Woman,Samsung Galaxy 8,3049,25,shout_data_115ae908-457b-4ebb-9086-02d3316347ca.wav,user_5b6bd2f9-2df7-447c-b015-22860360a638,surprise,"Tue, 02 Aug 2022 04:12:31 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,28445,3049,/final/chunka.wav,birds make new jingles,shout-data\shout-data\shout_data_115ae908-457b-4ebb-9086-02d3316347ca\final\chunka.wav,/media/data/shout-data/shout_data_115ae908-457b-4ebb-9086-02d3316347ca.wav,no-shout
25,user_5b6bd2f9-2df7-447c-b015-22860360a638,60 and over,t,t,1654029148,"Tue, 31 May 2022 20:32:28 +0000",English,,English,Woman,Samsung Galaxy 8,3049,25,shout_data_115ae908-457b-4ebb-9086-02d3316347ca.wav,user_5b6bd2f9-2df7-447c-b015-22860360a638,surprise,"Tue, 02 Aug 2022 04:12:31 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,28446,3049,/final/chunkb.wav,birds make new jingles,shout-data\shout-data\shout_data_115ae908-457b-4ebb-9086-02d3316347ca\final\chunkb.wav,/media/data/shout-data/shout_data_115ae908-457b-4ebb-9086-02d3316347ca.wav,shout 
