id,user_id,age,consent_commercial,consent_research,created_at_in_epoch,created_at,current_language,described_identity,first_language,gender,phone_model,id,user_id,audio_id,string_id,affect,last_modified,phone_position,file_name,id,audio_id,chunk_name,script,file_location
94,user_28c544ca-c7cc-4435-91e3-309043dd2ec9,40-60,t,t,1655678164,"Sun, 19 Jun 2022 22:36:04 +0000",English,,Italian,Man,iPhone 6,501,94,shout_data_73e05a9e-d4f4-49e9-9b75-1a2c8a6ebefc.wav,user_28c544ca-c7cc-4435-91e3-309043dd2ec9,surprise,"Tue, 02 Aug 2022 04:19:58 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_73e05a9e-d4f4-49e9-9b75-1a2c8a6ebefc.wav,29711,501,/final/chunka.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_73e05a9e-d4f4-49e9-9b75-1a2c8a6ebefc\final\chunka.wav
94,user_28c544ca-c7cc-4435-91e3-309043dd2ec9,40-60,t,t,1655678164,"Sun, 19 Jun 2022 22:36:04 +0000",English,,Italian,Man,iPhone 6,501,94,shout_data_73e05a9e-d4f4-49e9-9b75-1a2c8a6ebefc.wav,user_28c544ca-c7cc-4435-91e3-309043dd2ec9,surprise,"Tue, 02 Aug 2022 04:19:58 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_73e05a9e-d4f4-49e9-9b75-1a2c8a6ebefc.wav,29712,501,/final/chunkc.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_73e05a9e-d4f4-49e9-9b75-1a2c8a6ebefc\final\chunkc.wav
25,user_5b6bd2f9-2df7-447c-b015-22860360a638,60 and over,t,t,1654029148,"Tue, 31 May 2022 20:32:28 +0000",English,,English,Woman,Samsung Galaxy 8,1447,25,shout_data_dab06789-4048-492d-82fa-fd0fc50cd6e6.wav,user_5b6bd2f9-2df7-447c-b015-22860360a638,sadness,"Tue, 02 Aug 2022 04:28:02 +0000",Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_dab06789-4048-492d-82fa-fd0fc50cd6e6.wav,19206,1447,/final/chunk11.wav,ripped ocean jumper,shout-data\shout-data\shout_data_dab06789-4048-492d-82fa-fd0fc50cd6e6\final\chunk11.wav
25,user_5b6bd2f9-2df7-447c-b015-22860360a638,60 and over,t,t,1654029148,"Tue, 31 May 2022 20:32:28 +0000",English,,English,Woman,Samsung Galaxy 8,1447,25,shout_data_dab06789-4048-492d-82fa-fd0fc50cd6e6.wav,user_5b6bd2f9-2df7-447c-b015-22860360a638,sadness,"Tue, 02 Aug 2022 04:28:02 +0000",Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_dab06789-4048-492d-82fa-fd0fc50cd6e6.wav,19207,1447,/final/chunk13.wav,ripped ocean jumper,shout-data\shout-data\shout_data_dab06789-4048-492d-82fa-fd0fc50cd6e6\final\chunk13.wav
95,user_1fac2101-a84c-4e2a-84eb-4415f5842262,25-39,t,t,1654823230,"Fri, 10 Jun 2022 01:07:10 +0000",English,,English,Woman,Samsung,809,95,shout_data_f99d693e-0ece-46c6-9e04-9567263778a5.wav,user_1fac2101-a84c-4e2a-84eb-4415f5842262,disgust,"Tue, 02 Aug 2022 04:30:27 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_f99d693e-0ece-46c6-9e04-9567263778a5.wav,19208,809,/final/chunk00.wav,the thunder break craze,shout-data\shout-data\shout_data_f99d693e-0ece-46c6-9e04-9567263778a5\final\chunk00.wav
95,user_1fac2101-a84c-4e2a-84eb-4415f5842262,25-39,t,t,1654823230,"Fri, 10 Jun 2022 01:07:10 +0000",English,,English,Woman,Samsung,809,95,shout_data_f99d693e-0ece-46c6-9e04-9567263778a5.wav,user_1fac2101-a84c-4e2a-84eb-4415f5842262,disgust,"Tue, 02 Aug 2022 04:30:27 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_f99d693e-0ece-46c6-9e04-9567263778a5.wav,19213,809,/final/chunk51.wav,the thunder break craze,shout-data\shout-data\shout_data_f99d693e-0ece-46c6-9e04-9567263778a5\final\chunk51.wav
95,user_1fac2101-a84c-4e2a-84eb-4415f5842262,25-39,t,t,1654823230,"Fri, 10 Jun 2022 01:07:10 +0000",English,,English,Woman,Samsung,809,95,shout_data_f99d693e-0ece-46c6-9e04-9567263778a5.wav,user_1fac2101-a84c-4e2a-84eb-4415f5842262,disgust,"Tue, 02 Aug 2022 04:30:27 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_f99d693e-0ece-46c6-9e04-9567263778a5.wav,19215,809,/final/chunk61.wav,the thunder break craze,shout-data\shout-data\shout_data_f99d693e-0ece-46c6-9e04-9567263778a5\final\chunk61.wav
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,455,150,shout_data_fae767fb-6308-4b1e-9818-71730554d3b9.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,sadness,"Tue, 02 Aug 2022 04:30:34 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_fae767fb-6308-4b1e-9818-71730554d3b9.wav,19237,455,/final/chunk21.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_fae767fb-6308-4b1e-9818-71730554d3b9\final\chunk21.wav
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,455,150,shout_data_fae767fb-6308-4b1e-9818-71730554d3b9.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,sadness,"Tue, 02 Aug 2022 04:30:34 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_fae767fb-6308-4b1e-9818-71730554d3b9.wav,19239,455,/final/chunk31.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_fae767fb-6308-4b1e-9818-71730554d3b9\final\chunk31.wav
150,user_a7ee909a-815d-4073-8781-79aaccfe3f09,25-39,t,t,1646908109,"Thu, 10 Mar 2022 10:28:29 +0000",English,,English,Woman,iPhone 12,455,150,shout_data_fae767fb-6308-4b1e-9818-71730554d3b9.wav,user_a7ee909a-815d-4073-8781-79aaccfe3f09,sadness,"Tue, 02 Aug 2022 04:30:34 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_fae767fb-6308-4b1e-9818-71730554d3b9.wav,19241,455,/final/chunk41.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_fae767fb-6308-4b1e-9818-71730554d3b9\final\chunk41.wav
143,user_c64a411a-45cc-4d3f-b7a3-fccb3e6b4c63,25-39,t,t,1653312769,"Mon, 23 May 2022 13:32:49 +0000",English,,French,Woman,Samsung,266,143,shout_data_733b8275-ed99-48bd-a86a-36e1b720a452.wav,user_c64a411a-45cc-4d3f-b7a3-fccb3e6b4c63,joy,"Tue, 02 Aug 2022 04:19:53 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_733b8275-ed99-48bd-a86a-36e1b720a452.wav,19252,266,/final/chunk00.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_733b8275-ed99-48bd-a86a-36e1b720a452\final\chunk00.wav
143,user_c64a411a-45cc-4d3f-b7a3-fccb3e6b4c63,25-39,t,t,1653312769,"Mon, 23 May 2022 13:32:49 +0000",English,,French,Woman,Samsung,266,143,shout_data_733b8275-ed99-48bd-a86a-36e1b720a452.wav,user_c64a411a-45cc-4d3f-b7a3-fccb3e6b4c63,joy,"Tue, 02 Aug 2022 04:19:53 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_733b8275-ed99-48bd-a86a-36e1b720a452.wav,19254,266,/final/chunk30.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_733b8275-ed99-48bd-a86a-36e1b720a452\final\chunk30.wav
143,user_c64a411a-45cc-4d3f-b7a3-fccb3e6b4c63,25-39,t,t,1653312769,"Mon, 23 May 2022 13:32:49 +0000",English,,French,Woman,Samsung,266,143,shout_data_733b8275-ed99-48bd-a86a-36e1b720a452.wav,user_c64a411a-45cc-4d3f-b7a3-fccb3e6b4c63,joy,"Tue, 02 Aug 2022 04:19:53 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_733b8275-ed99-48bd-a86a-36e1b720a452.wav,19256,266,/final/chunk50.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_733b8275-ed99-48bd-a86a-36e1b720a452\final\chunk50.wav
104,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,25-39,t,t,1653919822,"Mon, 30 May 2022 14:10:22 +0000",Norwegian,,Norwegian,Man,One + 8,1137,104,shout_data_a8f87bb6-a338-48a4-bf66-c1f633735c1b.wav,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,fear,"Tue, 02 Aug 2022 04:23:59 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_a8f87bb6-a338-48a4-bf66-c1f633735c1b.wav,19258,1137,/final/chunk10.wav,birds make new jingles,shout-data\shout-data\shout_data_a8f87bb6-a338-48a4-bf66-c1f633735c1b\final\chunk10.wav
62,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,40-60,t,t,1649859143,"Wed, 13 Apr 2022 14:12:23 +0000",English,,English,Woman,Android,316,62,shout_data_215ad30d-eb52-4f65-a38f-d485190748e4.wav,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,surprise,"Tue, 02 Aug 2022 04:13:42 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_215ad30d-eb52-4f65-a38f-d485190748e4.wav,19260,316,/final/chunk00.wav,join the Ear Look club,shout-data\shout-data\shout_data_215ad30d-eb52-4f65-a38f-d485190748e4\final\chunk00.wav
62,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,40-60,t,t,1649859143,"Wed, 13 Apr 2022 14:12:23 +0000",English,,English,Woman,Android,316,62,shout_data_215ad30d-eb52-4f65-a38f-d485190748e4.wav,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,surprise,"Tue, 02 Aug 2022 04:13:42 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_215ad30d-eb52-4f65-a38f-d485190748e4.wav,19261,316,/final/chunk20.wav,join the Ear Look club,shout-data\shout-data\shout_data_215ad30d-eb52-4f65-a38f-d485190748e4\final\chunk20.wav
62,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,40-60,t,t,1649859143,"Wed, 13 Apr 2022 14:12:23 +0000",English,,English,Woman,Android,316,62,shout_data_215ad30d-eb52-4f65-a38f-d485190748e4.wav,user_fd16f8aa-ff95-4d20-a59d-173d53179a2f,surprise,"Tue, 02 Aug 2022 04:13:42 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_215ad30d-eb52-4f65-a38f-d485190748e4.wav,19262,316,/final/chunk30.wav,join the Ear Look club,shout-data\shout-data\shout_data_215ad30d-eb52-4f65-a38f-d485190748e4\final\chunk30.wav
77,user_11dea391-0c7b-4a4d-a15b-18f2ded3edf8,60 and over,t,t,1649524837,"Sat, 09 Apr 2022 17:20:37 +0000",English,,English,Man,Moto e,1091,77,shout_data_f49a8c98-7f9c-4362-b029-6211896a2dce.wav,user_11dea391-0c7b-4a4d-a15b-18f2ded3edf8,disgust,"Tue, 02 Aug 2022 04:30:07 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_f49a8c98-7f9c-4362-b029-6211896a2dce.wav,19286,1091,/final/chunk12.wav,join the Ear Look club,shout-data\shout-data\shout_data_f49a8c98-7f9c-4362-b029-6211896a2dce\final\chunk12.wav
77,user_11dea391-0c7b-4a4d-a15b-18f2ded3edf8,60 and over,t,t,1649524837,"Sat, 09 Apr 2022 17:20:37 +0000",English,,English,Man,Moto e,1091,77,shout_data_f49a8c98-7f9c-4362-b029-6211896a2dce.wav,user_11dea391-0c7b-4a4d-a15b-18f2ded3edf8,disgust,"Tue, 02 Aug 2022 04:30:07 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_f49a8c98-7f9c-4362-b029-6211896a2dce.wav,19288,1091,/final/chunk21.wav,join the Ear Look club,shout-data\shout-data\shout_data_f49a8c98-7f9c-4362-b029-6211896a2dce\final\chunk21.wav
77,user_11dea391-0c7b-4a4d-a15b-18f2ded3edf8,60 and over,t,t,1649524837,"Sat, 09 Apr 2022 17:20:37 +0000",English,,English,Man,Moto e,1091,77,shout_data_f49a8c98-7f9c-4362-b029-6211896a2dce.wav,user_11dea391-0c7b-4a4d-a15b-18f2ded3edf8,disgust,"Tue, 02 Aug 2022 04:30:07 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_f49a8c98-7f9c-4362-b029-6211896a2dce.wav,19290,1091,/final/chunk31.wav,join the Ear Look club,shout-data\shout-data\shout_data_f49a8c98-7f9c-4362-b029-6211896a2dce\final\chunk31.wav
39,user_3a39ad57-e017-47f0-8e29-514e484195bb,25-39,t,t,1654136758,"Thu, 02 Jun 2022 02:25:58 +0000",English,,Croatian,Woman,iPhone 13 Pro,419,39,shout_data_c68b65df-ed10-4475-93b6-d24cb69ccf88.wav,user_3a39ad57-e017-47f0-8e29-514e484195bb,anger,"Tue, 02 Aug 2022 04:26:37 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_c68b65df-ed10-4475-93b6-d24cb69ccf88.wav,19292,419,/final/chunk10.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_c68b65df-ed10-4475-93b6-d24cb69ccf88\final\chunk10.wav
39,user_3a39ad57-e017-47f0-8e29-514e484195bb,25-39,t,t,1654136758,"Thu, 02 Jun 2022 02:25:58 +0000",English,,Croatian,Woman,iPhone 13 Pro,419,39,shout_data_c68b65df-ed10-4475-93b6-d24cb69ccf88.wav,user_3a39ad57-e017-47f0-8e29-514e484195bb,anger,"Tue, 02 Aug 2022 04:26:37 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_c68b65df-ed10-4475-93b6-d24cb69ccf88.wav,19295,419,/final/chunk31.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_c68b65df-ed10-4475-93b6-d24cb69ccf88\final\chunk31.wav
39,user_3a39ad57-e017-47f0-8e29-514e484195bb,25-39,t,t,1654136758,"Thu, 02 Jun 2022 02:25:58 +0000",English,,Croatian,Woman,iPhone 13 Pro,419,39,shout_data_c68b65df-ed10-4475-93b6-d24cb69ccf88.wav,user_3a39ad57-e017-47f0-8e29-514e484195bb,anger,"Tue, 02 Aug 2022 04:26:37 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_c68b65df-ed10-4475-93b6-d24cb69ccf88.wav,19296,419,/final/chunk40.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_c68b65df-ed10-4475-93b6-d24cb69ccf88\final\chunk40.wav
118,user_0140dc3d-f668-4317-b709-54f94337fe44,40-60,t,t,1651784967,"Thu, 05 May 2022 21:09:27 +0000",English,,spanish,Woman,iOS,1733,118,shout_data_7f4525c7-0658-44e1-97eb-424e5ad07e09.wav,user_0140dc3d-f668-4317-b709-54f94337fe44,neutral,"Tue, 02 Aug 2022 04:20:47 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_7f4525c7-0658-44e1-97eb-424e5ad07e09.wav,27130,1733,/final/chunkb.wav,join the Ear Look club,shout-data\shout-data\shout_data_7f4525c7-0658-44e1-97eb-424e5ad07e09\final\chunkb.wav
134,user_0e366b20-adfb-4b1a-83a2-88b9b4e886b3,18-24,t,t,1652979462,"Thu, 19 May 2022 16:57:42 +0000",English,,English,Woman,iPhone 12,273,134,shout_data_e60467fe-ff2e-48f6-a402-a07764709682.wav,user_0e366b20-adfb-4b1a-83a2-88b9b4e886b3,surprise,"Tue, 02 Aug 2022 04:28:56 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_e60467fe-ff2e-48f6-a402-a07764709682.wav,19299,273,/final/chunk00.wav,five special guest treasures,shout-data\shout-data\shout_data_e60467fe-ff2e-48f6-a402-a07764709682\final\chunk00.wav
118,user_0140dc3d-f668-4317-b709-54f94337fe44,40-60,t,t,1651784967,"Thu, 05 May 2022 21:09:27 +0000",English,,spanish,Woman,iOS,1733,118,shout_data_7f4525c7-0658-44e1-97eb-424e5ad07e09.wav,user_0140dc3d-f668-4317-b709-54f94337fe44,neutral,"Tue, 02 Aug 2022 04:20:47 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_7f4525c7-0658-44e1-97eb-424e5ad07e09.wav,27131,1733,/final/chunkc.wav,join the Ear Look club,shout-data\shout-data\shout_data_7f4525c7-0658-44e1-97eb-424e5ad07e09\final\chunkc.wav
123,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,40-60,t,t,1652695365,"Mon, 16 May 2022 10:02:45 +0000",English,,English,Woman,iPhone,954,123,shout_data_7e7e02c2-a817-46a0-acbd-876a0032fa01.wav,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,joy,"Tue, 02 Aug 2022 04:20:45 +0000",Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_7e7e02c2-a817-46a0-acbd-876a0032fa01.wav,27132,954,/final/chunka.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_7e7e02c2-a817-46a0-acbd-876a0032fa01\final\chunka.wav
73,user_64ebf444-fda0-4b0e-abb7-ee50c1ad2059,40-60,t,t,1651605468,"Tue, 03 May 2022 19:17:48 +0000",English,,English,Man,iPhone 12 mini,1737,73,shout_data_7e542f5c-6967-4d04-80e9-00d8610b41ff.wav,user_64ebf444-fda0-4b0e-abb7-ee50c1ad2059,disgust,"Tue, 02 Aug 2022 04:20:45 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_7e542f5c-6967-4d04-80e9-00d8610b41ff.wav,27133,1737,/final/chunkb.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_7e542f5c-6967-4d04-80e9-00d8610b41ff\final\chunkb.wav
134,user_0e366b20-adfb-4b1a-83a2-88b9b4e886b3,18-24,t,t,1652979462,"Thu, 19 May 2022 16:57:42 +0000",English,,English,Woman,iPhone 12,273,134,shout_data_e60467fe-ff2e-48f6-a402-a07764709682.wav,user_0e366b20-adfb-4b1a-83a2-88b9b4e886b3,surprise,"Tue, 02 Aug 2022 04:28:56 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_e60467fe-ff2e-48f6-a402-a07764709682.wav,19300,273,/final/chunk20.wav,five special guest treasures,shout-data\shout-data\shout_data_e60467fe-ff2e-48f6-a402-a07764709682\final\chunk20.wav
73,user_64ebf444-fda0-4b0e-abb7-ee50c1ad2059,40-60,t,t,1651605468,"Tue, 03 May 2022 19:17:48 +0000",English,,English,Man,iPhone 12 mini,1737,73,shout_data_7e542f5c-6967-4d04-80e9-00d8610b41ff.wav,user_64ebf444-fda0-4b0e-abb7-ee50c1ad2059,disgust,"Tue, 02 Aug 2022 04:20:45 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_7e542f5c-6967-4d04-80e9-00d8610b41ff.wav,27134,1737,/final/chunkc.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_7e542f5c-6967-4d04-80e9-00d8610b41ff\final\chunkc.wav
123,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,40-60,t,t,1652695365,"Mon, 16 May 2022 10:02:45 +0000",English,,English,Woman,iPhone,1603,123,shout_data_7dfc768b-a52c-4ceb-9654-ab8321824410.wav,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,anger,"Tue, 02 Aug 2022 04:20:44 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_7dfc768b-a52c-4ceb-9654-ab8321824410.wav,27135,1603,/final/chunka.wav,birds make new jingles,shout-data\shout-data\shout_data_7dfc768b-a52c-4ceb-9654-ab8321824410\final\chunka.wav
123,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,40-60,t,t,1652695365,"Mon, 16 May 2022 10:02:45 +0000",English,,English,Woman,iPhone,1603,123,shout_data_7dfc768b-a52c-4ceb-9654-ab8321824410.wav,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,anger,"Tue, 02 Aug 2022 04:20:44 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_7dfc768b-a52c-4ceb-9654-ab8321824410.wav,27136,1603,/final/chunkc.wav,birds make new jingles,shout-data\shout-data\shout_data_7dfc768b-a52c-4ceb-9654-ab8321824410\final\chunkc.wav
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,1416,71,shout_data_7de9ea35-ea7a-4465-abb9-c05b47ee2b7a.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,disgust,"Tue, 02 Aug 2022 04:20:43 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_7de9ea35-ea7a-4465-abb9-c05b47ee2b7a.wav,27137,1416,/final/chunka.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_7de9ea35-ea7a-4465-abb9-c05b47ee2b7a\final\chunka.wav
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,1416,71,shout_data_7de9ea35-ea7a-4465-abb9-c05b47ee2b7a.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,disgust,"Tue, 02 Aug 2022 04:20:43 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_7de9ea35-ea7a-4465-abb9-c05b47ee2b7a.wav,27138,1416,/final/chunkb.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_7de9ea35-ea7a-4465-abb9-c05b47ee2b7a\final\chunkb.wav
134,user_0e366b20-adfb-4b1a-83a2-88b9b4e886b3,18-24,t,t,1652979462,"Thu, 19 May 2022 16:57:42 +0000",English,,English,Woman,iPhone 12,273,134,shout_data_e60467fe-ff2e-48f6-a402-a07764709682.wav,user_0e366b20-adfb-4b1a-83a2-88b9b4e886b3,surprise,"Tue, 02 Aug 2022 04:28:56 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_e60467fe-ff2e-48f6-a402-a07764709682.wav,19301,273,/final/chunk30.wav,five special guest treasures,shout-data\shout-data\shout_data_e60467fe-ff2e-48f6-a402-a07764709682\final\chunk30.wav
71,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,25-39,t,t,1648164119,"Thu, 24 Mar 2022 23:21:59 +0000",English,,English,Woman,iPhone 12 Pro,1416,71,shout_data_7de9ea35-ea7a-4465-abb9-c05b47ee2b7a.wav,user_d37ec154-0df6-444e-b6f3-7d56816e4d4d,disgust,"Tue, 02 Aug 2022 04:20:43 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_7de9ea35-ea7a-4465-abb9-c05b47ee2b7a.wav,27139,1416,/final/chunkc.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_7de9ea35-ea7a-4465-abb9-c05b47ee2b7a\final\chunkc.wav
128,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,25-39,t,t,1654087501,"Wed, 01 Jun 2022 12:45:01 +0000",English,,English,Woman,Samsung Galaxy s8+,1744,128,shout_data_7dc8df00-6451-44ba-9d0f-8b68a67d7bf6.wav,user_cffb5b8a-96ed-423b-bed8-7db24ba477b2,disgust,"Tue, 02 Aug 2022 04:20:42 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_7dc8df00-6451-44ba-9d0f-8b68a67d7bf6.wav,27140,1744,/final/chunkb.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_7dc8df00-6451-44ba-9d0f-8b68a67d7bf6\final\chunkb.wav
60,user_cf7ad049-aa6e-4129-b467-71899542f4d8,18-24,t,t,1646707287,"Tue, 08 Mar 2022 02:41:27 +0000",English,,Swahili,Man,Samsung A52,1745,60,shout_data_7d63c7d4-006d-40bb-bf04-d945421753a1.wav,user_cf7ad049-aa6e-4129-b467-71899542f4d8,sadness,"Tue, 02 Aug 2022 04:20:40 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_7d63c7d4-006d-40bb-bf04-d945421753a1.wav,27141,1745,/final/chunka.wav,another dog secre,shout-data\shout-data\shout_data_7d63c7d4-006d-40bb-bf04-d945421753a1\final\chunka.wav
60,user_cf7ad049-aa6e-4129-b467-71899542f4d8,18-24,t,t,1646707287,"Tue, 08 Mar 2022 02:41:27 +0000",English,,Swahili,Man,Samsung A52,1745,60,shout_data_7d63c7d4-006d-40bb-bf04-d945421753a1.wav,user_cf7ad049-aa6e-4129-b467-71899542f4d8,sadness,"Tue, 02 Aug 2022 04:20:40 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_7d63c7d4-006d-40bb-bf04-d945421753a1.wav,27142,1745,/final/chunkb.wav,another dog secretary,shout-data\shout-data\shout_data_7d63c7d4-006d-40bb-bf04-d945421753a1\final\chunkb.wav
